feature,mean_importance
NumberOfDependents,0.001422416486184741
MonthlyIncome,0.0022049542743224236
NumberRealEstateLoansOrLines,0.003971363416687546
age,0.006043098515871914
NumberOfOpenCreditLinesAndLoans,0.01055876097666647
DebtRatio,0.010721351827105463
RevolvingUtilizationOfUnsecuredLines,0.052845138650500875
NumberOfTime60-89DaysPastDueNotWorse,0.09575556291294793
NumberOfTime30-59DaysPastDueNotWorse,0.13308477294776372
NumberOfTimes90DaysLate,0.18420327901984948
